;ID;Name;Age;Overall;Position;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle
175;207863;Felipe;29;83;RCB;45;39;81;74;44;57;32;30;67;62;60;67;52;77;57;46;90;78;86;41;92;81;34;50;47;75;85;85;79
176;207410;M. Kova?i?;24;83;LCM;73;62;42;87;76;88;78;68;82;89;84;74;81;70;85;79;63;82;65;75;77;78;69;88;59;72;69;75;63
177;206585;Kepa;23;83;GK;25;11;17;32;18;10;25;19;36;16;34;33;41;79;39;25;71;37;51;14;18;21;15;55;24;63;19;18;16
178;206545;Manu Trigueros;26;83;RCM;72;71;74;86;63;80;80;69;83;83;68;65;76;82;72;81;77;77;63;80;71;69;77;84;65;73;70;73;60
179;206113;S. Gnabry;22;83;ST;74;81;46;79;83;87;64;62;68;83;92;90;87;80;88;85;64;68;68;81;63;38;80;74;68;74;45;48;45
180;204935;J. Pickford;24;83;GK;17;19;15;55;20;14;18;16;55;40;53;44;55;83;55;31;72;45;70;13;30;24;18;68;41;69;16;20;12
181;204639;S. Savi?;27;83;CB;35;34;85;72;27;47;34;28;69;68;55;61;61;82;49;43;87;58;77;31;83;84;29;41;37;75;86;83;84
182;203574;J. Stones;24;83;RCB;62;29;83;81;27;69;47;29;74;80;67;71;61;82;59;46;75;79;77;38;79;81;48;67;44;80;85;85;82
183;202651;Suso;24;83;RW;84;70;50;86;72;88;87;80;75;89;83;77;86;78;84;78;50;77;56;87;23;20;76;84;72;76;50;23;18
184;202166;J. Draxler;24;83;CM;83;78;65;84;84;88;78;76;79;89;78;77;80;83;75;86;75;69;66;82;48;66;79;84;63;83;39;64;44
185;201995;Felipe Anderson;25;83;LM;79;71;44;80;68;90;71;69;74;88;93;89;89;74;88;83;38;72;53;84;67;69;73;79;53;82;47;60;54
186;200949;Lucas Moura;25;83;RM;75;78;50;77;70;88;69;74;74;81;94;90;94;76;90;79;77;75;59;76;72;50;80;74;74;80;31;43;51
187;200888;Danilo Pereira;26;83;CDM;50;61;78;82;55;76;48;53;79;78;63;68;58;76;60;76;67;83;89;65;85;84;69;73;52;84;83;84;75
188;200724;Nacho Fern†ndez;28;83;CB;70;32;82;80;38;55;55;37;61;78;70;79;60;79;68;54;81;78;79;28;78;81;37;53;45;73;75;86;85
189;200316;T. Horn;25;83;GK;19;13;14;35;14;20;12;15;32;22;45;51;50;80;31;22;64;31;67;17;41;22;15;55;21;20;14;13;12
190;199914;Allan;27;83;RCM;70;72;59;85;56;82;65;49;77;80;81;74;82;86;80;70;70;95;77;66;87;86;79;79;53;79;85;85;83
191;199845;F. Acerbi;30;83;CB;25;37;80;73;39;65;62;56;77;72;65;55;33;81;35;75;68;81;83;60;73;85;20;65;72;85;87;87;85
192;199564;Sergi Roberto;26;83;RB;85;63;72;86;50;78;74;60;78;83;78;79;69;80;74;65;47;85;69;66;68;81;69;83;57;76;75;83;83
193;198329;Rodrigo;27;83;ST;72;78;80;78;77;82;83;67;58;82;88;91;84;80;77;83;78;78;72;76;60;31;83;74;77;77;44;41;40
194;197965;Pizzi;28;83;LCM;79;76;45;83;77;80;83;76;84;82;82;73;77;81;77;75;67;86;59;78;68;70;84;85;76;85;66;66;52
195;195365;K. Kampl;27;83;LCM;72;63;34;84;68;86;78;75;79;84;84;71;91;84;80;69;67;88;47;73;64;75;73;82;64;83;65;64;59
196;194404;Neto;28;83;GK;11;15;14;36;12;19;12;13;41;24;53;49;59;79;49;28;80;39;63;20;40;15;11;42;22;64;17;14;15
197;193698;O. Baumann;28;83;GK;14;11;16;30;11;19;12;11;25;17;47;51;45;81;43;21;73;39;69;13;32;21;10;41;22;52;15;18;14
198;193474;I. Gueye;28;83;RDM;60;50;69;80;32;75;33;61;72;79;76;72;80;81;80;80;87;89;70;66;84;87;67;67;54;80;84;89;84
199;192883;H. Mkhitaryan;29;83;RM;77;74;53;80;81;84;83;64;71;86;84;78;87;79;85;85;69;83;62;73;69;64;82;84;72;76;41;53;55
200;192638;Marcos Alonso;27;83;LB;85;68;83;84;70;79;85;86;73;83;69;76;64;84;58;84;71;90;76;77;75;79;79;69;64;76;79;82;79
201;192593;D. Suba?i?;33;83;GK;11;10;13;24;13;11;24;57;26;19;51;54;42;78;37;24;75;32;80;14;31;20;15;52;23;65;14;14;13
202;190547;K. Glik;30;83;RCB;29;27;85;63;17;51;35;26;59;59;50;52;34;78;51;57;81;67;90;20;86;83;24;23;39;79;82;85;82
203;189712;K. Strootman;28;83;CDM;74;68;68;87;63;75;75;70;84;84;65;66;65;83;68;81;53;79;81;70;86;83;78;79;77;85;75;84;75
204;189068;B. Dost;29;83;ST;38;87;94;73;85;68;61;30;37;74;49;54;32;85;32;82;51;82;92;72;70;39;89;68;88;81;38;45;26
205;188152;Oscar;26;83;LCM;74;76;54;86;63;78;77;75;82;84;75;72;86;81;80;80;64;76;38;77;43;45;79;83;68;75;66;52;47
206;186627;M. Balotelli;27;83;LS;68;85;67;78;78;81;78;78;66;85;76;82;71;68;50;89;74;66;86;79;70;30;79;74;92;81;10;22;20
207;185221;Luiz Gustavo;30;83;LCB;63;48;72;79;54;68;42;60;77;73;65;64;65;83;62;80;76;85;81;73;88;83;53;69;58;79;82;84;86
208;184942;Giuliano;28;83;CAM;77;79;59;82;65;84;67;71;79;84;85;79;85;81;85;78;61;82;74;76;71;42;81;80;79;82;49;43;38
209;179944;David Luiz;31;83;LCB;68;55;81;77;63;66;70;76;77;79;59;62;69;75;56;79;78;66;79;73;85;85;54;69;75;77;79;83;82
210;179783;R. FÑhrmann;29;83;GK;14;11;15;25;11;15;18;11;26;24;38;47;39;83;36;24;72;32;79;9;36;23;11;42;21;61;10;12;10
211;178088;Juan Mata;30;83;RM;83;78;56;85;71;82;84;86;79;88;69;62;84;85;89;75;70;71;37;72;50;39;83;85;81;87;42;31;21
212;178086;Ad†n;31;83;GK;12;11;23;34;15;12;11;12;43;15;56;54;55;77;51;25;71;32;77;12;41;20;11;42;25;63;20;14;18
213;178005;Rui Patr°cio;30;83;GK;12;12;11;31;17;20;10;16;30;23;53;57;61;80;54;38;79;45;77;11;39;22;13;64;32;66;14;13;11
214;177683;Y. Sommer;29;83;GK;13;13;10;40;8;15;12;13;31;25;48;54;55;80;58;23;73;45;68;12;38;21;15;58;24;57;9;19;12
215;177610;Javi Mart°nez;29;83;CDM;60;43;87;77;58;60;46;45;74;74;49;53;53;83;48;76;85;74;84;62;90;87;51;75;52;80;85;86;86
216;177457;L. Bender;29;83;RB;69;59;78;79;57;72;49;47;74;75;66;67;65;83;63;74;77;86;76;71;79;86;69;76;52;83;88;86;82
217;176266;Lucas Leiva;31;83;LDM;63;62;72;82;59;77;74;47;81;78;67;67;78;82;80;77;82;80;67;66;80;87;66;81;61;86;82;82;78
218;163705;S. Mandanda;33;83;GK;14;13;13;37;13;15;13;12;28;17;53;43;52;80;36;24;74;31;61;11;37;23;11;55;11;64;13;15;13
219;162895;Cesc FÖbregas;31;83;CM;85;72;74;90;81;79;78;81;89;85;56;54;62;81;75;77;63;56;61;70;45;50;72;91;78;92;64;59;58
220;162240;M. DembÇlÇ;30;83;CM;65;66;70;86;73;89;65;55;80;89;72;72;79;83;76;81;75;70;89;70;79;82;70;80;63;90;75;82;70
221;156616;F. RibÇry;35;83;LM;80;74;41;83;79;84;83;81;74;87;78;78;84;83;90;75;34;58;60;71;51;33;77;84;78;85;31;25;26
222;104389;R. Jarstein;33;83;GK;18;13;16;34;16;11;10;14;34;23;40;46;35;76;45;21;59;31;70;18;34;19;15;37;13;55;12;11;13
223;53302;D. De Rossi;34;83;RDM;57;50;81;81;74;64;62;71;80;77;63;67;64;80;72;81;77;74;81;72;84;87;55;71;75;87;90;82;80
224;24630;Pepe Reina;35;83;GK;11;14;13;19;11;10;11;11;22;23;50;63;50;82;60;24;73;34;72;15;32;22;13;65;24;64;20;22;24
225;236583;J. Pavlenka;26;82;GK;11;16;14;28;19;12;10;14;17;19;35;37;39;78;27;21;36;20;68;17;22;13;14;25;18;39;12;10;14
226;235243;M. de Ligt;18;82;RCB;57;53;81;75;40;65;48;55;72;73;62;72;56;77;59;79;80;74;87;64;79;79;44;63;40;77;84;84;79
227;231866;Rodri;22;82;CM;63;64;75;83;59;77;65;54;80;82;70;66;69;79;72;70;69;86;75;76;63;80;75;83;46;78;71;80;74
228;230658;Arthur;21;82;LCM;70;72;58;85;63;82;68;60;80;83;68;70;79;81;86;76;83;78;62;74;73;75;77;82;69;84;65;76;70
229;230621;G. Donnarumma;19;82;GK;12;12;12;34;8;28;12;14;24;28;46;54;64;74;38;24;72;34;72;18;30;26;14;50;24;68;20;14;16
230;230258;Rosberto Dourado;30;82;RCM;61;53;70;82;57;77;54;57;78;76;80;81;72;80;80;60;43;93;68;59;75;82;58;77;77;81;83;86;80
231;230225;Juiano Mestres;34;82;RCB;40;56;83;67;63;60;72;58;58;64;68;74;61;78;63;74;91;76;79;61;86;82;58;50;62;70;77;85;84
232;230168;Raphaelito Anjos;30;82;GK;10;8;11;18;8;9;9;18;16;21;41;42;34;82;41;21;67;29;79;7;34;23;27;71;14;67;20;17;13
233;227055;Gelson Martins;23;82;RM;81;66;51;78;74;85;82;60;55;83;95;94;94;83;92;72;65;87;48;69;60;43;82;79;66;85;54;46;36
234;224411;Gonáalo Guedes;21;82;LM;76;75;60;77;71;86;76;70;68;81;89;90;85;80;78;81;65;81;62;77;67;50;77;77;69;80;24;34;30
235;223959;L. Torreira;22;82;LCM;74;50;55;83;65;78;66;76;77;81;81;74;83;79;93;78;52;85;66;74;85;87;65;74;48;78;84;84;75
236;222737;Malcom;21;82;RW;79;75;57;82;71;85;77;81;73;85;87;82;92;80;84;85;58;74;64;85;53;26;79;83;68;78;21;28;17
237;221087;Pau L¢pez;23;82;GK;24;19;15;38;17;18;23;21;41;16;45;52;40;74;57;21;68;42;52;18;39;16;20;62;25;62;19;20;11
238;220814;L. Hern†ndez;22;82;LB;78;42;83;80;38;65;53;28;63;79;80;84;70;80;67;62;83;82;76;47;86;81;57;61;34;76;76;83;86
239;220440;C. Lenglet;23;82;LCB;36;23;78;78;24;60;25;27;69;76;72;73;62;79;60;58;79;73;80;35;80;82;47;60;43;74;85;82;81
240;216354;A. Kramari?;27;82;LCM;75;86;69;79;84;87;79;74;53;86;78;72;82;81;82;82;69;76;68;80;73;21;84;66;88;79;35;20;26
241;216267;A. Robertson;24;82;LB;86;57;63;76;32;76;74;30;68;78;81;86;78;81;74;67;59;89;66;60;78;80;66;74;55;73;80;81;78
242;216194;Dani Garc°a;28;82;RCM;55;51;46;86;52;66;61;57;81;81;53;35;67;72;72;74;65;88;75;58;88;82;60;76;58;71;72;81;77
243;212404;F. Bernardeschi;24;82;RM;82;70;50;82;74;86;82;80;72;87;83;83;85;80;79;82;49;80;63;82;52;66;78;80;72;83;65;46;42
244;212194;J. Brandt;22;82;LM;77;78;42;82;66;87;72;59;69;85;78;84;82;80;78;80;63;73;69;78;42;29;78;83;54;69;38;20;24
245;211320;D. Rugani;23;82;CB;40;33;80;65;35;64;45;25;59;65;56;67;59;78;53;58;81;67;79;39;72;86;28;50;36;70;87;86;82
246;210617;Samu Castillejo;23;82;RM;81;77;43;80;58;85;78;75;77;83;85;86;83;82;78;78;63;55;50;73;48;50;81;81;59;71;45;43;25
247;210514;Jo?o Cancelo;24;82;RB;85;58;64;78;62;84;83;69;75;83;91;91;78;82;74;80;73;89;66;66;73;77;78;74;46;77;79;79;79
248;210413;A. Romagnoli;23;82;LCB;36;30;76;70;28;65;36;24;69;69;63;69;60;78;53;64;78;75;81;46;84;85;31;40;34;76;88;85;81
249;209989;T. Partey;25;82;CDM;58;63;68;85;53;78;62;58;79;81;73;76;72;77;53;79;84;87;81;75;76;79;60;73;46;75;80;83;80
250;209297;Fred;25;82;CM;67;74;55;85;70;79;70;72;80;86;77;79;84;82;87;76;83;87;61;76;73;80;69;76;65;82;76;78;69
251;208830;J. Vardy;31;82;ST;64;85;69;65;82;76;60;57;48;76;89;91;75;88;76;85;76;86;67;67;92;49;85;72;81;82;56;52;51
252;208596;A. Belotti;24;82;LS;42;88;84;68;80;78;64;56;42;75;78;79;79;76;75;81;83;83;84;67;83;31;85;61;77;75;55;23;32
253;208448;E. Forsberg;26;82;LM;84;70;45;85;67;82;81;77;69;87;76;70;81;82;82;73;53;74;62;74;62;43;75;83;66;77;35;26;17
254;207494;J. Lingard;25;82;CAM;74;78;64;78;70;83;80;63;66;83;84;82;86;83;86;80;63;87;53;80;73;53;86;82;65;84;65;50;44
255;207471;F. V†zquez;29;82;LCM;73;74;68;84;81;86;79;68;78;87;58;62;69;78;39;76;44;61;79;84;78;54;77;84;67;80;46;40;37
256;205678;E. Vi??a;28;82;RM;80;80;45;78;74;82;74;60;69;82;90;89;93;80;88;79;69;84;58;77;47;49;80;73;75;78;55;40;40
257;205452;A. RÅdiger;25;82;CB;68;27;80;75;34;59;35;56;72;69;67;78;59;82;50;70;73;60;82;41;88;80;33;57;40;72;82;85;82
258;203551;A. Florenzi;27;82;RB;77;70;72;77;87;78;73;79;75;79;86;84;87;80;82;82;74;90;67;82;79;78;82;76;76;79;76;79;78
259;203263;H. Maguire;25;82;LCB;44;43;87;77;41;70;38;46;72;76;39;53;52;79;58;68;74;68;89;45;84;78;60;60;44;79;81;84;81
260;202371;T. Meunier;26;82;RM;83;76;75;82;79;75;74;56;74;82;74;81;63;80;49;77;72;92;85;78;73;76;80;71;65;78;77;82;80
261;201956;S. SanÇ;27;82;CB;57;38;88;73;26;64;33;58;71;70;62;62;60;79;37;77;47;69;88;55;84;83;48;62;43;78;78;90;78
262;201455;G. Kondogbia;25;82;CM;65;69;75;81;59;78;62;56;79;82;69;76;76;84;67;86;83;85;91;80;86;84;78;78;45;82;79;83;82
263;201400;Rafinha;25;82;CAM;72;73;55;86;76;87;75;61;76;84;71;70;80;79;80;79;73;67;66;82;44;70;77;81;67;80;68;74;66
264;201305;Gabriel Paulista;27;82;LCB;67;42;81;74;48;60;57;46;69;69;71;74;69;80;67;61;83;72;82;50;82;82;51;65;51;71;82;83;83
265;201153;Morata;25;82;ST;73;80;86;78;80;83;76;44;51;82;76;86;66;79;60;80;84;68;78;72;56;24;85;76;70;76;37;14;20
266;199987;J. Cillessen;29;82;GK;17;10;12;47;19;12;10;10;33;32;54;50;48;78;50;35;71;40;67;15;25;25;11;60;21;61;18;12;11
267;199451;W. Ben Yedder;27;82;RS;74;84;74;78;78;84;80;76;66;83;87;83;91;83;87;79;81;69;60;69;55;44;87;79;76;84;34;33;26
268;198951;C. Bakambu;27;82;ST;74;84;71;75;80;80;78;54;66;82;88;88;80;81;72;84;79;79;76;74;72;39;85;73;69;80;32;29;21
269;198950;Pablo Sarabia;26;82;RCM;86;78;61;83;64;86;84;74;77;84;75;76;80;77;81;76;40;72;58;77;46;50;79;84;69;74;57;49;46
270;198717;W. Zaha;25;82;LS;81;77;47;75;61;90;57;51;65;87;89;92;88;77;82;78;57;76;75;68;73;23;78;77;66;81;22;29;28
271;198706;Luis Alberto;25;82;CF;76;80;49;88;76;86;86;81;87;88;77;72;79;83;74;77;54;73;67;77;29;28;81;87;56;72;44;25;18
272;198164;Jonathan Viera;28;82;LF;75;78;41;84;65;84;80;76;78;82;86;76;89;81;92;70;88;79;67;79;56;73;72;84;74;80;56;68;55
273;198141;Bartra;27;82;CB;55;55;82;79;43;70;66;45;78;80;75;72;72;82;71;66;89;67;71;62;80;86;61;75;52;76;77;83;80
274;197655;S. Coates;27;82;RCB;17;42;80;72;39;64;39;19;70;62;46;64;32;75;30;50;54;81;94;30;83;80;49;50;65;74;84;85;85
275;195093;Willian JosÇ;26;82;ST;54;84;84;78;80;79;68;71;50;80;62;65;65;81;43;84;72;73;90;77;65;35;87;68;80;75;40;32;30
276;193525;M†rio Fernandes;27;82;RB;76;56;76;78;52;77;66;39;74;79;79;85;79;80;61;71;84;87;75;58;77;78;76;73;53;76;83;82;84
277;193469;V°ctor Ruiz;29;82;LCB;54;37;77;74;39;53;67;46;70;71;55;59;56;78;58;59;78;72;87;38;82;83;39;56;46;72;81;84;85
278;193283;T. Delaney;26;82;LCM;67;72;83;79;66;73;71;68;77;77;76;78;73;81;74;78;91;90;79;74;84;85;75;77;60;81;80;82;81
279;192984;K. Casteels;26;82;GK;15;15;14;35;13;14;20;13;37;23;44;46;50;81;43;21;58;44;72;18;33;16;15;42;20;40;11;19;17
280;192318;M. Gîtze;26;82;CM;78;75;51;87;86;84;81;72;82;90;74;64;86;84;85;68;58;73;68;66;58;65;81;86;77;85;63;53;57
281;192227;S. Mustafi;26;82;RCB;53;58;81;77;51;53;55;47;69;70;58;65;63;82;67;66;83;68;78;52;82;82;50;55;54;73;80;82;82
282;191180;J. Pastore;29;82;CAM;77;73;61;86;78;87;83;69;83;86;69;69;79;78;63;78;49;62;64;76;65;69;78;87;75;80;45;59;51
283;189505;Pedro;30;82;RW;78;78;55;80;70;84;81;57;71;85;79;74;82;81;80;77;66;70;47;79;56;49;82;77;66;77;49;32;31
284;189125;G. Bonaventura;28;82;CM;82;70;70;84;78;83;78;78;80;85;75;77;77;82;77;84;69;84;66;86;68;72;78;82;68;82;74;72;68
285;189117;R. BÅrki;27;82;GK;15;8;17;37;13;12;13;12;24;23;44;54;49;79;52;22;74;36;74;14;35;18;10;50;20;58;11;13;16
286;188803;Taison;30;82;LM;73;76;56;77;82;87;52;73;75;85;93;91;90;79;83;83;62;79;62;83;56;49;74;79;72;74;38;53;40
287;187936;S. Nzonzi;29;82;CDM;59;64;79;79;55;72;73;42;77;81;44;55;36;81;31;79;75;86;92;66;87;84;70;77;57;85;81;80;76
288;187754;Marlos;30;82;RM;76;79;53;81;68;87;82;72;73;88;85;82;92;77;84;77;68;78;62;78;58;51;77;82;80;84;45;49;42
289;186561;A. Ramsey;27;82;CAM;75;74;58;84;79;81;70;66;80;82;64;69;73;81;74;81;66;89;67;74;73;69;84;79;75;81;66;70;67
290;186345;K. Trippier;27;82;RB;91;48;73;79;54;75;87;83;78;80;76;75;74;81;74;75;73;88;65;70;70;79;75;80;66;73;77;82;79
291;185103;A. Kolarov;32;82;LB;91;55;80;77;64;79;85;86;77;76;73;70;63;84;58;91;80;84;77;83;85;81;75;77;74;88;81;82;81
292;184484;G. Sigur?sson;28;82;CAM;86;77;60;84;75;80;87;86;80;85;58;55;68;78;63;83;68;86;68;86;57;55;79;86;79;84;57;57;55
293;184431;S. Giovinco;31;82;CF;72;80;34;80;75;86;90;93;76;86;88;80;94;80;91;80;34;77;42;81;75;26;82;81;73;82;23;29;28
294;184200;M. Arnautovi?;29;82;LS;80;78;74;78;79;84;79;72;74;85;79;83;70;78;66;84;67;78;84;75;84;44;83;77;77;81;43;48;39
295;184144;N. Gait†n;30;82;CAM;80;71;54;81;81;84;88;72;75;83;84;79;87;82;81;72;81;69;46;73;57;40;77;82;71;80;35;42;43
296;183711;J. Henderson;28;82;RCM;81;67;65;84;72;73;80;74;84;80;67;66;70;80;70;77;79;91;72;71;77;80;75;83;64;78;77;79;76
297;183574;M. Kruse;30;82;ST;81;83;63;84;80;82;80;69;80;85;69;67;74;85;76;81;65;71;72;79;63;41;85;83;90;86;57;38;34
298;183498;M. Parolo;33;82;RDM;70;70;75;80;76;75;67;55;83;79;68;69;67;82;71;87;77;88;77;86;80;80;82;78;45;78;78;80;82
299;183376;L. Fejsa;29;82;CDM;50;49;73;78;53;68;43;57;74;72;52;55;57;78;58;73;73;90;78;62;91;85;50;63;56;75;82;84;77
300;183280;A. Rami;32;82;RCB;36;45;77;66;45;56;43;55;68;68;52;67;54;75;54;77;76;84;91;58;83;83;24;44;48;77;81;83;79
301;181786;V. ?orluka;32;82;LCB;68;44;83;70;38;65;69;60;72;73;49;65;57;77;46;64;81;80;86;50;81;77;45;60;49;78;79;83;82
302;181291;G. Wijnaldum;27;82;CAM;67;70;72;84;73;84;76;70;76;84;77;76;80;82;81;76;80;85;72;71;64;76;79;78;74;82;74;75;65
303;179847;F. Fazio;31;82;LCB;44;41;89;64;35;48;46;37;62;72;36;43;29;84;32;63;41;74;91;26;84;85;32;47;26;86;85;85;78
304;178509;O. Giroud;31;82;ST;64;83;90;79;82;70;70;65;58;83;43;50;57;83;54;85;84;62;88;74;76;42;83;76;83;78;37;37;20
305;173521;Marcano;31;82;CB;49;43;83;76;34;54;39;37;67;67;67;69;58;78;56;65;91;78;77;42;82;82;30;48;45;72;85;84;80
306;171897;A. Guardado;31;82;CM;73;60;55;85;69;80;78;81;83;84;74;73;81;82;88;74;74;84;57;72;72;73;70;83;70;76;75;75;73
307;170481;E. Garay;31;82;RCB;62;58;80;69;49;60;55;74;72;73;34;36;54;76;34;80;76;62;88;64;77;83;42;63;69;78;82;83;81
308;168530;Jardel;32;82;LCB;46;38;85;68;27;52;30;35;53;60;50;63;35;77;34;58;77;68;89;37;83;82;30;49;57;71;85;84;78
309;168435;S. Sirigu;31;82;GK;13;10;11;23;12;15;11;11;28;18;50;51;52;75;55;20;68;34;66;14;34;20;10;55;19;62;14;11;13
310;168354;E. Viviano;32;82;GK;12;17;13;36;13;18;14;16;37;22;30;33;35;74;32;21;66;29;58;18;18;10;10;60;21;64;27;10;12
311;165229;L. Koscielny;32;82;CB;52;32;80;76;35;62;22;49;69;66;64;66;65;76;61;54;78;62;75;47;86;84;41;56;51;75;80;84;83
312;163489;A. Consigli;31;82;GK;10;10;10;31;19;10;15;15;27;23;48;34;57;75;40;24;80;31;51;19;11;15;10;46;21;63;10;17;19
313;158963;L. Biglia;32;82;CDM;74;50;54;86;78;80;71;76;82;84;65;65;76;80;78;77;62;75;65;75;83;82;50;80;72;80;80;78;74
314;146530;Dani Alves;35;82;RB;85;61;72;81;68;84;80;74;79;86;77;79;84;77;87;86;80;74;55;78;78;79;74;78;70;80;72;79;82
315;113422;David Villa;36;82;ST;71;86;67;76;79;83;83;80;67;85;72;67;71;83;73;81;67;70;66;79;67;29;86;75;88;83;30;28;38
316;106231;Aduriz;37;82;ST;54;83;92;72;80;76;61;54;52;82;64;66;50;85;55;82;90;60;82;78;82;23;87;73;82;87;58;44;49
317;48940;P. ?ech;36;82;GK;19;12;19;35;17;12;13;19;33;22;35;38;46;77;34;21;50;32;63;11;17;23;13;53;23;63;12;13;12
318;5479;Casillas;37;82;GK;13;12;25;21;14;25;25;13;22;23;59;57;62;77;46;28;77;43;70;13;23;22;16;65;24;70;24;11;13
319;231677;M. Rashford;20;81;LW;75;78;71;75;72;83;77;78;65;80;90;93;88;79;77;87;68;79;71;77;70;42;81;74;74;73;32;40;33
320;230271;Laure Santeiro;30;81;CAM;73;72;44;79;67;82;56;75;80;82;86;78;89;80;88;67;44;67;48;75;41;31;82;80;74;77;29;13;23
321;229906;L. Bailey;20;81;LM;77;75;57;75;75;86;77;73;66;82;94;90;86;80;84;79;86;76;59;77;58;21;80;77;71;75;45;27;18
322;229237;M. Akanji;22;81;LCB;51;36;75;78;40;67;42;27;76;75;72;86;69;81;66;58;78;76;84;45;75;79;33;66;40;76;82;84;80
323;228702;F. de Jong;21;81;LDM;75;52;64;87;64;86;74;61;82;88;74;76;84;83;78;68;76;74;69;55;62;78;63;85;45;86;69;73;70
324;227928;NÇlson Semedo;24;81;RB;74;50;58;73;42;80;61;30;65;78;91;92;88;82;83;74;80;91;62;60;77;80;72;62;38;75;75;78;79
325;226456;Pablo Fornals;22;81;CAM;74;77;50;84;70;81;63;60;80;81;71;66;79;76;76;75;59;77;67;80;69;74;77;86;46;71;72;74;73
326;226271;Fabi†n;22;81;LM;72;79;67;80;65;81;74;59;80;83;69;67;73;79;66;75;46;73;69;82;66;77;80;82;67;77;70;78;75
327;225508;E. Bailly;24;81;CB;51;33;79;70;42;60;46;43;56;65;68;79;65;74;62;55;85;72;85;48;87;81;47;54;46;70;80;82;83
328;222509;Dani Ceballos;21;81;LCM;74;68;41;83;62;85;73;63;80;85;73;67;82;80;79;64;52;75;62;71;76;76;76;83;55;80;62;75;74
329;221992;H. Lozano;22;81;LS;75;77;60;74;75;84;72;65;67;80;94;93;91;77;76;76;75;80;59;76;64;45;77;75;64;77;45;35;29
330;216475;Morales;30;81;LS;79;80;54;75;64;87;82;72;68;83;88;88;78;75;80;76;62;82;60;80;58;59;77;75;76;83;63;54;45
331;216451;J. Seri;26;81;LDM;72;69;60;86;47;78;81;81;84;84;75;70;82;75;88;78;69;75;63;76;73;74;73;83;67;83;69;73;65
332;216409;M. Politano;24;81;RM;79;74;40;78;73;84;77;75;74;83;85;84;90;79;82;78;50;79;45;82;63;38;77;75;70;79;63;29;29
333;216352;M. Brozovi?;25;81;LDM;72;69;62;83;65;81;79;74;83;83;69;70;74;77;74;80;68;84;66;81;79;81;69;80;69;78;75;77;75
334;216201;Williams;24;81;LW;78;77;70;79;68;82;49;53;66;81;92;94;80;78;55;85;86;75;85;78;66;21;76;75;64;71;52;38;31
335;214997;A. Correa;23;81;RM;74;82;67;73;79;87;82;65;65;87;87;82;87;82;83;80;50;74;63;83;41;48;82;78;55;74;58;53;44
336;213661;A. Christensen;22;81;LCB;49;36;80;77;25;68;32;22;72;74;66;70;61;80;61;31;72;69;73;20;73;82;32;62;36;77;80;86;84
337;212814;Jo?o M†rio;25;81;CAM;77;64;55;83;69;83;74;67;78;83;73;69;81;73;77;76;64;79;68;72;60;72;77;81;66;82;57;70;62
338;212151;T. Strakosha;23;81;GK;18;18;11;26;11;14;14;12;22;15;41;46;31;74;47;18;49;23;56;14;20;24;18;49;21;61;20;18;12
339;210864;E. Hysaj;24;81;RB;78;47;66;77;40;75;40;30;70;77;79;82;76;79;69;68;69;87;69;43;79;80;63;59;40;76;80;81;80
340;210406;P. Zieli?ski;24;81;RCM;77;65;52;82;70;84;80;65;79;85;82;84;79;76;76;76;54;72;54;80;56;75;77;82;51;75;69;72;71
341;210243;Ricardo Pereira;24;81;RB;81;61;64;80;56;83;78;45;78;79;88;87;82;81;77;67;74;84;60;62;75;79;75;75;60;81;76;80;75
342;210035;Grimaldo;22;81;LB;83;50;65;79;58;83;85;82;78;82;85;83;85;79;86;78;64;83;63;72;68;80;75;60;51;77;73;78;79
343;209889;R. Guerreiro;24;81;LM;85;75;52;84;78;83;84;82;75;84;82;68;88;83;86;79;63;72;49;82;69;84;77;79;44;75;67;70;77
344;208135;A. DoucourÇ;25;81;RDM;68;73;66;82;68;78;41;42;74;80;63;70;60;74;69;84;72;93;81;75;78;82;73;76;54;74;79;83;75
345;207877;J. Mart°nez;25;81;LS;53;84;77;68;73;75;68;57;55;78;89;92;91;79;90;79;86;72;73;65;66;20;84;58;70;75;20;20;15
346;207664;C. Bacca;31;81;LS;60;84;75;68;78;80;69;58;55;80;73;75;73;80;77;80;74;66;74;60;58;34;90;68;80;78;40;16;14
347;206467;A. Plea;25;81;LW;78;82;73;76;81;78;78;74;68;79;78;77;79;81;78;83;75;82;77;81;63;39;83;78;65;76;29;40;30
348;205923;B. Davies;25;81;LB;83;58;69;79;48;76;72;48;70;79;76;74;70;78;68;65;73;85;69;52;76;79;71;75;54;74;78;83;82
349;205362;M. Nastasi?;25;81;LCB;46;30;78;73;32;43;72;68;69;65;65;77;65;80;59;44;81;62;78;22;78;78;30;55;52;80;83;83;87
350;205175;A. Milik;24;81;CF;58;88;78;63;76;74;71;74;62;78;69;74;68;75;63;85;62;73;78;82;67;36;81;60;79;72;35;34;32
351;204923;M. Sabitzer;24;81;LM;70;79;56;79;78;79;74;63;67;81;83;77;75;85;79;86;75;84;76;81;70;55;81;79;65;75;58;55;51
